order_id,customer_id,price,quantity,order_date,region,product
544,2906,328.26,8,2022-07-26,South,Gadget
545,3518,100.56,1,2022-02-15,South,Doohickey
546,2166,211.63,7,2022-03-04,EAST,Doohickey
547,2115,413.77,9,2022-12-13,north,Widget
548,4425,68.97,9,2022-11-16,  WEST,Gadget
549,1833,68.87,3,2022-02-21,,Doohickey
550,2823,116.08,1,2022-09-22,EAST,Gadget
551,3774,278.2,8,2022-02-22,north,Gadget
552,2982,129.6,3,2022-05-10,north,Gadget
553,1853,254.08,8,2022-02-17,South,Gadget
554,1050,154.48,7,2022-10-21, west ,Gadget
555,4736,255.59,8,2022-06-09,,Gadget
556,4769,142.43,5,2022-06-30,north,Doohickey
557,1574,490.11,4,2022-08-08,EAST,Gadget
558,4261,248.9,9,2022-03-03,  WEST,Gadget
559,2148,373.1,2,2022-10-03,  WEST,Widget
560,3197,351.77,3,2022-06-03,,Doohickey
561,3361,247.83,2,2022-11-29,,Widget
562,3617,123.24,2,2022-12-31,EAST,Gadget
563,4413,257.81,4,2022-02-07,  WEST,Widget
564,3352,342.08,6,2022-07-10,north,Widget
565,2715,232.66,4,2022-01-19, west ,Doohickey
566,1681,45.55,7,2022-11-02,South,Gadget
567,1837,13.9,8,2022-12-18,north,Doohickey
568,4854,167.3,7,2022-06-08,north,Gadget
569,2077,79.36,4,2022-02-22,South,Widget
570,4050,453.56,1,2022-07-09,,Gadget
571,3491,92.04,5,2022-12-25,north,Doohickey
572,3660,200.17,3,2022-11-07,EAST,Widget
573,4040,357.48,7,2022-12-02,South,Gadget
574,3311,,4,2022-05-15,South,Widget
575,4124,241.47,5,2022-01-13, west ,Doohickey
576,2595,94.66,9,2022-05-09,,Doohickey
577,4051,139.09,3,2022-03-28,north,Doohickey
578,4691,212.39,9,2022-12-29,  WEST,Widget
579,1004,185.47,1,2022-10-15,north,Gadget
580,2126,177.59,4,2022-11-15,north,Doohickey
581,2219,70.27,2,2022-11-29,South,Widget
582,1773,457.09,7,2022-07-17,EAST,Gadget
583,1876,19.73,3,2022-08-13,EAST,Doohickey
584,1991,222.8,4,2022-02-24,EAST,Widget
585,3931,490.26,7,2022-05-12,South,Doohickey
586,4421,331.56,6,2022-10-30,EAST,Doohickey
587,1046,180.93,4,2022-12-11,South,Widget
588,3914,77.32,7,2022-07-24,  WEST,Doohickey
589,3870,482.12,6,2022-12-13,,Gadget
590,3983,11.92,8,2022-05-12, west ,Gadget
591,4891,342.29,9,2022-06-22, west ,Doohickey
592,3703,440.67,5,2022-11-16, west ,Gadget
593,1268,17.45,6,2022-06-08,EAST,Doohickey
594,1369,363.96,9,2022-06-19, west ,Widget
595,1635,499.42,4,2022-12-28,,Widget
596,2129,321.62,7,2022-09-22,South,Gadget
597,2693,210.27,1,2022-04-14,  WEST,Doohickey
598,2682,437.83,4,2022-11-09,South,Widget
599,1656,279.32,8,2022-09-01,north,Doohickey
600,1119,375.97,3,2022-01-19,South,Widget
601,1830,295.95,2,2022-08-12,South,Widget
602,2810,23.95,3,2022-09-21,EAST,Gadget
603,4675,110.51,7,2022-08-25,EAST,Widget
604,2081,43.99,5,2022-06-20,EAST,Gadget
605,2974,57.81,8,2022-11-11, west ,Doohickey
606,2369,12.63,1,2022-07-06,north,Gadget
607,1740,213.48,7,2022-04-10,EAST,Gadget
608,4545,93.43,5,2022-09-30,,Doohickey
609,1116,428.57,5,2022-07-10,EAST,Gadget
610,2853,376.27,5,2022-09-24,  WEST,Gadget
611,3838,288.72,8,2022-05-10,  WEST,Widget
612,2150,247.07,3,2022-07-14,South,Gadget
613,4464,131.65,1,2022-06-20,north,Widget
614,2931,240.1,1,2022-12-26,north,Doohickey
615,2012,322.41,8,2022-07-05,EAST,Widget
616,2664,392.2,5,2022-12-26,EAST,Gadget
617,2081,45.43,4,2022-10-08,,Gadget
618,1633,355.69,4,2022-05-19,South,Gadget
619,1512,372.65,5,2022-06-21,South,Doohickey
620,4822,281.69,7,2022-05-22,,Gadget
621,3849,111.09,6,2022-01-21,  WEST,Doohickey
622,2119,271.9,7,2022-08-05,EAST,Gadget
623,4709,253.84,4,2022-01-18,South,Doohickey
624,2141,240.48,1,2022-10-26,,Gadget
625,1559,233.02,4,2022-12-29,South,Doohickey
626,4672,59.86,3,2022-01-15,EAST,Widget
627,1487,95.53,6,2022-11-07,South,Gadget
628,4308,53.18,8,2022-09-16,,Gadget
629,4956,125.03,3,2022-06-14,EAST,Gadget
630,1896,135.42,8,2022-03-07,  WEST,Widget
631,4343,126.31,2,2022-10-18,EAST,Widget
632,2212,109.41,7,2022-05-22,EAST,Gadget
633,1703,369.03,3,2022-10-24, west ,Gadget
634,2470,410.19,3,2022-11-10,EAST,Widget
635,1580,166.92,8,2022-01-18,  WEST,Doohickey
636,3837,156.04,2,2022-09-07,South,Doohickey
637,3908,422.8,9,2022-07-27,north,Widget
638,3294,313.84,8,2022-05-11,north,Gadget
639,4147,150.25,4,2022-11-04,  WEST,Doohickey
640,1153,358.24,9,2022-07-03,EAST,Gadget
641,2679,175.57,1,2022-04-12,South,Widget
642,4506,295.35,9,2022-09-29,South,Gadget
643,1996,496.35,8,2022-01-31,South,Gadget
644,4157,154.29,8,2022-12-22,EAST,Doohickey
645,3744,465.61,1,2022-04-10,South,Doohickey
646,4356,163.72,8,2022-02-13,EAST,Doohickey
647,2243,272.44,1,2022-07-11,South,Widget
648,2092,232.69,1,2022-05-17,,Doohickey
649,4118,392.66,2,2022-08-08,north,Doohickey
650,2008,35.24,2,2022-08-23, west ,Gadget
651,3141,315.43,5,2022-12-29,north,Gadget
652,2773,381.53,7,2022-12-30,  WEST,Doohickey
653,1957,238.71,6,2022-12-31, west ,Widget
654,4059,57.12,4,2022-04-17,EAST,Widget
655,1452,126.18,1,2022-12-10,north,Gadget
656,2227,341.44,5,2022-10-01,north,Doohickey
657,3959,448.24,4,2022-04-11,EAST,Gadget
658,3265,213.7,9,2022-09-22,,Widget
659,3521,282.4,6,2022-08-12, west ,Gadget
660,3479,118.05,5,2022-11-20,  WEST,Doohickey
661,3388,209.05,4,2022-09-11,EAST,Widget
662,1550,171.71,5,2022-06-18,South,Gadget
663,2635,329.49,3,2022-06-26, west ,Gadget
664,2312,492.43,8,2022-06-28,EAST,Gadget
665,4325,407.59,9,2022-07-16,South,Doohickey
666,2757,100.12,1,2022-12-14,north,Widget
667,1356,290.95,5,2022-02-25,north,Doohickey
668,3070,37.87,6,2022-09-10,,Doohickey
669,2785,127.22,3,2022-11-08,north,Widget
670,3569,90.25,3,2022-08-09,South,Widget
671,2781,171.1,6,2022-07-14, west ,Widget
672,4908,341.01,8,2022-06-28,  WEST,Doohickey
673,4171,252.2,2,2022-12-25,EAST,Widget
674,3849,466.79,7,2022-07-29,  WEST,Doohickey
675,4251,110.31,1,2022-06-14,South,Doohickey
676,4294,185.28,1,2022-01-06,EAST,Doohickey
677,4977,168.28,2,2022-12-02,  WEST,Widget
678,3809,121.8,9,2022-03-24,north,Widget
679,4730,496.62,5,2022-11-30, west ,Widget
680,3489,196.68,1,2022-07-05,,Gadget
681,2631,470.55,6,2022-01-12,South,Widget
682,3816,198.28,2,2022-04-07,north,Doohickey
683,2015,106.03,9,2022-02-17,,Widget
684,2348,64.01,7,2022-08-25,north,Widget
685,1515,428.5,1,2022-07-18,north,Widget
686,4087,20.89,4,2022-06-05,EAST,Gadget
687,3839,482.38,1,2022-08-03,  WEST,Doohickey
688,1335,212.0,7,2022-03-10, west ,Widget
689,2782,127.45,5,2022-03-04,South,Widget
690,3305,310.64,5,2022-06-23,South,Gadget
691,1496,70.79,9,2022-07-07,EAST,Gadget
692,1895,40.71,7,2022-08-26,north,Doohickey
693,3207,414.75,4,2022-12-30,north,Widget
694,4546,215.21,1,2022-11-21,north,Widget
695,1851,261.54,4,2022-06-18,EAST,Widget
696,2687,92.46,8,2022-06-23,  WEST,Widget
697,2931,35.41,1,2022-04-14,South,Doohickey
698,3737,187.05,7,2022-10-09, west ,Widget
699,4746,255.54,6,2022-04-05,EAST,Gadget
700,3427,383.89,3,2022-07-22,  WEST,Doohickey
701,2568,253.02,7,2022-09-08,north,Widget
702,1956,392.34,8,2022-09-13,South,Gadget
703,3738,62.14,2,2022-01-07,EAST,Widget
704,4498,36.66,8,2022-09-09,EAST,Gadget
705,2636,83.64,6,2022-03-31, west ,Widget
706,2291,387.15,5,2022-09-16,South,Widget
707,4906,380.87,5,2022-11-18, west ,Doohickey
708,4648,74.98,7,2022-08-10, west ,Widget
709,2440,20.34,4,2022-08-02,South,Widget
710,2191,344.21,1,2022-12-25,,Widget
711,4913,428.36,5,2022-08-14,north,Widget
712,2066,378.28,7,2022-01-27,,Doohickey
713,4627,105.39,1,2022-12-31,  WEST,Widget
714,1284,293.97,5,2022-09-08, west ,Widget
715,3444,379.9,1,2022-08-29,north,Gadget
716,1011,131.64,7,2022-05-13,South,Widget
717,2630,266.22,1,2022-12-04,South,Gadget
718,4373,160.66,9,2022-11-15,  WEST,Doohickey
719,4969,116.66,3,2022-08-16,,Doohickey
720,4324,484.95,2,2022-09-03,EAST,Gadget
721,3546,456.73,8,2022-04-22,South,Doohickey
722,1753,225.61,4,2022-10-05,EAST,Gadget
723,3082,72.71,3,2022-10-24,South,Widget
724,3774,365.31,6,2022-02-23,EAST,Doohickey
725,3896,131.57,1,2022-05-30,north,Gadget
726,1089,88.42,1,2022-08-20,,Gadget
727,1775,193.86,7,2022-12-21,South,Widget
728,3652,267.28,7,2022-09-01,north,Widget
729,4993,53.23,8,2022-04-04, west ,Doohickey
730,4017,288.01,7,2022-09-27,EAST,Gadget
731,2625,12.6,5,2022-01-14,South,Doohickey
732,4069,446.48,7,2022-03-06,north,Widget
733,1417,460.77,2,2022-08-18,South,Doohickey
734,1114,367.87,7,2022-07-08,South,Gadget
735,1616,235.94,6,2022-06-09,  WEST,Gadget
736,4974,131.17,8,2022-11-21,north,Gadget
737,4267,373.34,7,2022-02-06,EAST,Gadget
738,1825,466.24,7,2022-12-03,South,Gadget
739,4572,83.47,6,2022-06-10,EAST,Doohickey
740,2649,235.58,1,2022-05-08,north,Widget
741,2516,161.05,6,2022-09-20,  WEST,Doohickey
742,4146,181.59,7,2022-10-14,,Doohickey
743,1412,205.85,2,2022-08-25,EAST,Widget
744,4447,476.14,3,2022-01-14,  WEST,Widget
745,4491,133.03,7,2022-07-28,  WEST,Gadget
746,1728,248.87,7,2022-10-28,South,Gadget
747,4348,475.99,1,2022-08-04,north,Widget
748,4068,240.65,2,2022-05-19,EAST,Gadget
749,3808,432.48,9,2022-06-10,  WEST,Widget
750,1675,34.09,7,2022-06-13,EAST,Widget
751,4465,476.75,3,2022-03-14,South,Gadget
752,2892,97.83,7,2022-08-09,EAST,Gadget
753,3504,490.07,8,2022-08-31, west ,Doohickey
754,3967,91.91,8,2022-10-30,  WEST,Doohickey
755,3239,224.96,2,2022-10-26,north,Gadget
756,3786,157.76,4,2022-10-15,South,Doohickey
757,4760,,9,2022-03-26,South,Gadget
758,2122,129.01,5,2022-11-10,,Gadget
759,2571,482.83,9,2022-06-27,South,Doohickey
760,1977,156.33,5,2022-12-19,South,Doohickey
761,2008,328.37,1,2022-07-15, west ,Gadget
762,3143,73.04,5,2022-10-14,north,Widget
763,2687,413.07,4,2022-05-02, west ,Widget
764,3710,273.54,1,2022-09-14,north,Doohickey
765,4261,489.83,4,2022-08-21,north,Doohickey
766,4807,214.58,3,2022-12-30, west ,Gadget
767,1036,101.75,7,2022-05-22,South,Doohickey
768,4851,176.28,9,2022-11-14,EAST,Gadget
769,4440,369.8,2,2022-05-11,South,Widget
770,4766,331.26,4,2022-11-30,north,Gadget
771,2548,390.28,8,2022-07-09,South,Gadget
772,3326,41.37,9,2022-02-06,South,Gadget
773,3264,292.28,5,2022-06-02,EAST,Doohickey
774,3914,466.42,8,2022-05-09,north,Gadget
775,1872,58.41,6,2022-10-25,South,Widget
776,2821,51.7,2,2022-07-26, west ,Widget
777,2296,359.72,7,2022-01-30,north,Widget
778,4952,161.02,2,2022-05-12,EAST,Doohickey
779,3109,331.0,7,2022-05-09,EAST,Widget
780,1595,274.97,7,2022-06-17,north,Widget
781,2903,493.1,1,2022-10-13,EAST,Gadget
782,1728,445.08,9,2022-03-10,  WEST,Gadget
783,2365,340.65,9,2022-04-22,South,Widget
784,1396,134.53,6,2022-12-01,EAST,Gadget
785,1698,134.64,7,2022-06-20,,Doohickey
786,4090,441.71,3,2022-10-26,EAST,Widget
787,3224,294.74,8,2022-05-13,South,Doohickey
788,2635,395.69,3,2022-05-13,EAST,Widget
789,1395,227.68,6,2022-07-08,  WEST,Widget
790,3492,56.02,8,2022-08-08, west ,Gadget
791,4304,169.68,2,2022-01-28,EAST,Gadget
792,4986,84.77,8,2022-01-12, west ,Widget
793,1075,392.01,5,2022-12-19,EAST,Doohickey
794,1264,351.75,5,2022-04-09,north,Doohickey
795,3502,48.76,8,2022-07-01,  WEST,Doohickey
796,2819,312.59,2,2022-03-28,north,Doohickey
797,1717,437.7,3,2022-07-11,EAST,Gadget
798,3782,350.2,9,2022-03-26, west ,Doohickey
799,4455,258.0,9,2022-02-08,EAST,Doohickey
800,4635,159.37,9,2022-08-05,EAST,Gadget
801,1850,444.11,3,2022-11-11,South,Doohickey
802,4577,214.29,1,2022-03-22,South,Widget
803,2390,428.42,7,2022-02-17,EAST,Gadget
804,1143,392.58,1,2022-08-04,  WEST,Gadget
805,1884,409.03,6,2022-01-07,,Gadget
806,4140,,3,2022-03-07,EAST,Gadget
807,4170,375.64,3,2022-11-11,north,Doohickey
808,1395,21.85,7,2022-06-04,EAST,Widget
809,4096,106.69,1,2022-07-29,  WEST,Doohickey
810,3995,22.42,8,2022-11-11,EAST,Doohickey
811,3938,99.01,9,2022-05-14,,Gadget
812,2492,35.41,6,2022-03-05,  WEST,Gadget
813,4555,253.3,8,2022-08-14,EAST,Widget
814,4636,18.96,6,2022-11-12,EAST,Gadget
815,4222,238.93,4,2022-12-23,South,Widget
816,2167,449.93,1,2022-01-01,north,Widget
817,3616,375.55,4,2022-08-29,EAST,Widget
818,2062,472.26,7,2022-10-03,South,Widget
819,3156,117.19,2,2022-12-12,north,Widget
820,4764,267.89,8,2022-04-02,South,Widget
821,2065,162.7,9,2022-07-31,,Widget
822,2209,249.44,1,2022-01-16,South,Gadget
823,3982,280.75,8,2022-05-17,EAST,Widget
824,3445,22.91,3,2022-02-02,South,Widget
825,4294,120.46,4,2022-07-10,north,Widget
826,1633,353.86,6,2022-03-01,South,Widget
827,2156,387.6,5,2022-12-12,EAST,Doohickey
828,4234,286.88,4,2022-01-07,,Doohickey
829,2238,139.06,6,2022-06-28,EAST,Doohickey
830,1732,205.52,7,2022-02-27,  WEST,Doohickey
831,1234,52.54,9,2022-05-15,EAST,Doohickey
832,4914,476.82,9,2022-02-09,,Widget
833,3705,435.0,2,2022-01-28,South,Doohickey
834,1750,37.47,9,2022-10-28,EAST,Doohickey
835,3635,87.41,4,2022-07-01,north,Doohickey
836,4080,292.64,2,2022-06-13,  WEST,Gadget
837,4145,120.05,8,2022-03-29,EAST,Gadget
838,1953,467.53,4,2022-11-25, west ,Doohickey
839,3539,379.02,2,2022-07-28,,Widget
840,3960,140.28,3,2022-01-30,  WEST,Gadget
841,4324,8.02,9,2022-01-31,north,Gadget
842,4301,400.73,6,2022-07-07, west ,Widget
843,2542,214.92,5,2022-12-27, west ,Doohickey
844,2197,322.98,7,2022-05-15,north,Gadget
845,2676,147.05,2,2022-12-04,South,Gadget
846,2191,75.72,9,2022-02-16,South,Widget
847,3217,339.28,9,2022-12-10,north,Doohickey
848,2416,227.91,8,2022-09-20,EAST,Gadget
849,3993,121.41,2,2022-08-09,  WEST,Gadget
850,3842,73.13,6,2022-09-22,South,Widget
851,3681,292.34,4,2022-06-17,EAST,Gadget
852,2217,364.15,3,2022-05-29,north,Gadget
853,2540,145.52,3,2022-03-05,,Widget
854,3076,368.9,9,2022-02-26,South,Gadget
855,4236,95.65,4,2022-09-18,EAST,Gadget
856,2445,172.52,8,2022-07-20,north,Doohickey
857,3386,373.72,1,2022-03-16, west ,Gadget
858,4719,331.77,4,2022-11-06,South,Doohickey
859,2519,138.91,8,2022-10-19,  WEST,Widget
860,2388,65.46,8,2022-05-02,  WEST,Doohickey
861,2856,26.02,5,2022-12-21, west ,Widget
862,2365,419.77,7,2022-05-12,north,Doohickey
863,1499,42.2,9,2022-11-09,EAST,Widget
864,2680,61.85,3,2022-10-20,north,Doohickey
865,1510,122.67,3,2022-01-05, west ,Doohickey
866,4398,225.61,8,2022-12-28,EAST,Doohickey
867,1216,395.94,4,2022-07-15,north,Widget
868,2324,127.5,3,2022-10-20,EAST,Widget
869,2155,274.04,9,2022-10-30, west ,Widget
870,2827,49.73,8,2022-06-26, west ,Gadget
871,4141,234.93,6,2022-11-22,South,Doohickey
872,4323,92.93,4,2022-11-20,South,Doohickey
873,4486,109.54,1,2022-02-06,South,Gadget
874,2810,186.58,8,2022-11-19,South,Gadget
875,3492,381.87,4,2022-02-12, west ,Widget
876,3923,373.27,2,2022-05-02,north,Widget
877,2205,210.41,6,2022-01-29,  WEST,Widget
878,3214,63.74,1,2022-03-02, west ,Doohickey
879,1090,143.94,7,2022-07-04,South,Widget
880,1713,255.15,9,2022-09-08,EAST,Gadget
881,2881,435.36,6,2022-04-23, west ,Widget
882,4602,484.29,5,2022-09-02,  WEST,Doohickey
883,1038,320.55,3,2022-12-20,,Doohickey
884,4197,178.59,7,2022-07-24,,Widget
885,4522,348.26,2,2022-07-22,,Gadget
886,1172,171.43,1,2022-08-25,South,Gadget
887,1652,314.61,2,2022-06-05,South,Widget
888,1753,125.66,4,2022-05-19,  WEST,Doohickey
889,2243,137.16,4,2022-07-18,north,Gadget
890,4709,42.24,2,2022-02-03,South,Widget
891,2081,212.97,4,2022-03-12,north,Doohickey
892,2683,311.0,5,2022-06-20,  WEST,Doohickey
893,3523,395.45,8,2022-04-22,EAST,Gadget
894,1455,406.12,5,2022-05-17,north,Doohickey
895,1828,496.26,1,2022-07-17, west ,Widget
896,1894,48.44,7,2022-09-05, west ,Doohickey
897,2384,249.1,8,2022-09-19,north,Gadget
898,2958,263.08,4,2022-03-23,north,Widget
899,4072,403.24,1,2022-08-01,north,Widget
900,3434,136.85,4,2022-08-16,north,Doohickey
901,2996,39.34,4,2022-05-16,EAST,Widget
902,3395,160.31,5,2022-03-01,EAST,Gadget
903,1189,492.04,8,2022-09-13,  WEST,Doohickey
904,1504,450.22,4,2022-12-01,  WEST,Gadget
905,2214,200.65,1,2022-02-25,,Widget
906,2531,438.75,1,2022-09-18,north,Widget
907,4440,21.21,4,2022-05-25, west ,Widget
908,4480,160.53,7,2022-08-10,  WEST,Doohickey
909,1823,364.77,5,2022-12-20,South,Doohickey
910,1928,114.62,7,2022-05-12, west ,Widget
911,1933,103.2,5,2022-12-30,north,Doohickey
912,2140,431.59,9,2022-09-18,,Widget
913,1133,309.9,9,2022-08-18,north,Widget
914,3105,494.57,3,2022-05-18,  WEST,Widget
915,4627,71.66,8,2022-11-27,north,Widget
916,1684,181.28,5,2022-06-13, west ,Gadget
917,3719,159.05,5,2022-01-18,north,Doohickey
918,3220,440.67,7,2022-02-04, west ,Widget
919,2852,131.37,1,2022-11-24,north,Widget
920,1814,179.96,1,2022-11-02,South,Doohickey
921,2172,75.7,8,2022-03-12,north,Doohickey
922,1079,388.82,2,2022-03-14, west ,Gadget
923,3933,122.66,5,2022-08-02,EAST,Gadget
924,4284,38.82,9,2022-01-15,South,Doohickey
925,1202,220.38,1,2022-04-24,  WEST,Gadget
926,3811,198.77,4,2022-08-09,north,Widget
927,2252,92.92,5,2022-10-28,South,Doohickey
928,2699,71.13,6,2022-03-17,,Gadget
929,2250,448.8,8,2022-05-12,,Widget
930,2682,38.58,6,2022-03-27,EAST,Widget
931,2555,54.16,9,2022-04-24,EAST,Gadget
932,4512,126.3,3,2022-10-19,north,Doohickey
933,4473,476.66,5,2022-09-04,,Doohickey
934,3094,47.27,9,2022-05-14,EAST,Widget
935,2256,408.93,8,2022-03-27, west ,Doohickey
936,4376,446.57,7,2022-09-03,EAST,Widget
937,2549,192.04,3,2022-07-18,,Doohickey
938,2166,150.48,9,2022-09-08,EAST,Doohickey
939,4486,340.3,9,2022-01-11,South,Gadget
940,4584,352.8,3,2022-12-09,EAST,Gadget
941,2396,391.09,9,2022-02-13,,Gadget
942,4637,416.13,1,2022-09-19,  WEST,Doohickey
943,4957,137.86,1,2022-09-09,EAST,Widget
944,4330,345.05,1,2022-08-07,EAST,Doohickey
945,3703,71.78,3,2022-08-01,  WEST,Doohickey
946,1470,257.81,8,2022-06-11,EAST,Doohickey
947,4018,308.38,6,2022-06-12,north,Doohickey
948,2035,85.06,7,2022-08-21,north,Doohickey
949,2353,42.87,6,2022-12-18,north,Gadget
950,3783,101.4,1,2022-09-12,South,Doohickey
951,3831,213.19,5,2022-08-16,South,Doohickey
952,1967,444.48,7,2022-02-02,EAST,Gadget
953,1357,268.3,8,2022-12-12,South,Gadget
954,4019,375.5,5,2022-11-16,South,Widget
955,4479,91.2,8,2022-07-18,north,Widget
956,1667,57.46,5,2022-03-11,EAST,Gadget
957,1372,123.61,1,2022-03-24,  WEST,Widget
958,2031,160.37,5,2022-05-20,South,Doohickey
959,2145,276.31,1,2022-09-18,,Gadget
960,2371,441.22,4,2022-08-10, west ,Gadget
961,3723,215.92,8,2022-04-18,north,Doohickey
962,1089,261.81,6,2022-04-25,EAST,Widget
963,4719,7.28,2,2022-11-30,EAST,Gadget
964,3745,21.49,3,2022-01-24,South,Gadget
965,4387,46.47,1,2022-06-02,South,Gadget
966,4249,351.0,6,2022-05-19, west ,Gadget
967,1539,245.66,6,2022-12-15,South,Gadget
968,3779,100.52,3,2022-05-12,  WEST,Widget
969,1868,298.34,1,2022-08-15,EAST,Doohickey
970,1040,274.58,2,2022-07-26,South,Doohickey
971,1739,48.96,1,2022-09-27,,Widget
972,4775,322.0,3,2022-01-05, west ,Gadget
973,2946,384.74,3,2022-11-01,north,Widget
974,3549,146.84,1,2022-12-27,South,Gadget
975,4006,345.31,8,2022-07-29,South,Gadget
976,4216,103.86,7,2022-06-10,north,Gadget
977,2224,379.58,6,2022-10-09,EAST,Widget
978,1928,456.33,7,2022-06-05,north,Widget
979,3036,223.72,2,2022-08-14,north,Widget
980,4795,126.09,8,2022-03-11,EAST,Gadget
981,3508,202.59,7,2022-11-11, west ,Doohickey
982,3779,128.79,1,2022-07-30, west ,Gadget
983,3799,5.61,8,2022-08-20,north,Gadget
984,1924,326.98,7,2022-05-03, west ,Doohickey
985,3956,26.05,2,2022-08-07,,Gadget
986,2581,109.14,3,2022-11-21,  WEST,Widget
987,4618,362.61,6,2022-06-05,north,Doohickey
988,4324,334.53,6,2022-05-27,South,Doohickey
989,1389,41.3,4,2022-05-11,EAST,Gadget
990,2617,331.73,8,2022-05-14,north,Gadget
991,3930,465.63,2,2022-10-15,  WEST,Doohickey
992,1255,41.88,3,2022-06-26,EAST,Doohickey
993,1708,210.77,7,2022-08-05,EAST,Widget
994,2838,366.07,4,2022-07-01,South,Doohickey
995,2944,335.52,8,2022-08-05,South,Doohickey
996,3497,117.12,9,2022-12-17, west ,Gadget
997,1009,85.72,6,2022-12-26,South,Gadget
998,3871,393.2,6,2022-06-18,north,Doohickey
999,1797,478.34,6,2022-06-29, west ,Widget
1000,4313,384.95,8,2022-04-14,north,Doohickey
1001,4322,481.79,2,2022-03-18,South,Doohickey
1002,1876,304.47,2,2022-11-28,,Doohickey
1003,2028,464.9,6,2022-08-03,South,Widget
1004,4190,346.77,7,2022-01-18,  WEST,Gadget
1005,2015,454.9,6,2022-02-05,,Doohickey
1006,2824,84.99,3,2022-02-13,,Widget
1007,1373,408.7,6,2022-02-05, west ,Doohickey
1008,4136,102.39,3,2022-03-16,EAST,Gadget
1009,3193,18.58,1,2022-03-19,EAST,Gadget
1010,1223,261.21,4,2022-10-12,north,Doohickey
1011,2262,162.53,4,2022-07-21, west ,Gadget
1012,3224,26.55,2,2022-04-19,,Gadget
1013,2802,490.25,6,2022-07-20,EAST,Gadget
1014,1852,334.9,5,2022-04-10,north,Doohickey
1015,4353,451.4,1,2022-01-10,,Doohickey
1016,1062,499.55,2,2022-06-21, west ,Doohickey
1017,2240,199.02,6,2022-08-26,  WEST,Widget
1018,4925,,3,2022-04-25,EAST,Widget
1019,3874,96.02,7,2022-03-14,north,Widget
1020,3842,260.02,1,2022-03-06,EAST,Widget
1021,1688,305.01,7,2022-07-21,South,Widget
1022,2484,238.85,3,2022-11-17,EAST,Widget
1023,2633,196.69,6,2022-09-02,EAST,Widget
1024,3152,88.29,1,2022-07-18,north,Gadget
1025,4170,223.72,1,2022-11-06,north,Doohickey
1026,1510,47.2,1,2022-09-14,South,Gadget
1027,1384,433.2,6,2022-07-30,South,Gadget
1028,1404,28.22,2,2022-07-27,EAST,Widget
1029,3870,193.42,8,2022-06-25,South,Doohickey
1030,1517,54.57,9,2022-03-19,  WEST,Doohickey
1031,1475,388.62,6,2022-04-06,  WEST,Gadget
1032,3000,159.8,9,2022-01-28,South,Widget
1033,3756,60.99,7,2022-07-06,north,Widget
1034,4934,268.09,3,2022-10-16,  WEST,Doohickey
1035,2668,458.56,9,2022-04-23, west ,Widget
1036,2893,454.78,7,2022-07-20,  WEST,Doohickey
1037,3818,128.58,5,2022-05-11,north,Doohickey
1038,2460,361.23,7,2022-06-17,,Doohickey
1039,4094,19.99,3,2022-01-30,EAST,Gadget
1040,4044,70.27,1,2022-09-22,  WEST,Doohickey
1041,4636,252.24,3,2022-10-06,,Gadget
1042,3724,118.23,8,2022-12-21,,Widget
1043,1713,400.14,4,2022-01-13,north,Gadget
1044,4529,465.88,6,2022-07-22,EAST,Widget
1045,1082,7.14,5,2022-12-09, west ,Doohickey
1046,2168,120.29,6,2022-09-27,EAST,Widget
1047,4156,222.58,1,2022-07-31,EAST,Gadget
1048,4149,283.72,2,2022-09-16,EAST,Widget
1049,3504,458.37,9,2022-09-22, west ,Gadget
1050,2901,446.48,3,2022-11-15, west ,Doohickey
1051,3048,320.4,2,2022-02-23,north,Gadget
1052,1050,132.41,5,2022-01-13,north,Gadget
1053,1684,392.73,5,2022-07-15, west ,Widget
1054,1716,105.31,6,2022-11-03,  WEST,Doohickey
1055,4843,482.76,3,2022-04-11,EAST,Gadget
1056,2469,7.89,5,2022-10-31,EAST,Gadget
1057,1448,287.04,5,2022-01-28,EAST,Gadget
1058,1880,48.76,8,2022-08-07,north,Widget
1059,1487,206.76,5,2022-04-07,EAST,Widget
1060,2823,319.29,1,2022-03-16,north,Doohickey
1061,3081,346.35,1,2022-08-16,  WEST,Widget
1062,4419,393.86,1,2022-03-31, west ,Doohickey
1063,3142,298.7,9,2022-08-27,north,Doohickey
1064,4143,129.4,7,2022-12-10,EAST,Gadget
1065,2574,445.18,3,2022-11-17,EAST,Gadget
1066,3201,406.5,2,2022-09-26,,Doohickey
1067,1249,84.23,2,2022-03-08,EAST,Doohickey
1068,1673,414.12,6,2022-01-14,  WEST,Widget
1069,1437,486.46,6,2022-03-20,South,Gadget
1070,3165,320.42,6,2022-10-22,north,Gadget
1071,1770,144.49,2,2022-11-01,South,Widget
